what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317407062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317415223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317417053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317418283
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523317418293
opened,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1523317424133
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1523317424273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317436905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317445865
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1523317450866
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523317459587
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1523317460537
started,bundle,com.altera.debug.cdi.gdb.plugin,13.0.0.156,"com.altera.debug.cdi.gdb.plugin",1523317478419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317478629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317485289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317500891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317539294
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523317539304
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1523317540925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317544775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317550845
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523317576968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317577258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317606520
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523317662156
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523317662756
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523317666557
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1523317682648
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523317683879
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523317686699
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523317697320
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523317697490
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523317700390
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523317700540
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523317716062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317716352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317724632
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523317790428
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523317790789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1523317796919
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523317799019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317799299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317807610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1523317874718
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523317876658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317876938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317890660
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1523317899611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317899651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317901501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1523317906821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317907651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317909051
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523317912342
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523317912752
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523317912922
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1523317915962
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523317924533
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523317924793
error,log,,,"Source locator does not exist: com.altera.sbt4e.launch.sourceLocator",1523317925463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317926013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317928393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317932864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317936514
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523317960087
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523317961617
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523317962297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317979099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317989460
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1523317989490
error,log,,,"Source locator does not exist: com.altera.sbt4e.launch.sourceLocator",1523317994250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317994260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1523318004311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318091144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318093244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318094894
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1523318094894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318095184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318098835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318098905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318101355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318102885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318105765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318135688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318140289
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523318145919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318146199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318155190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318165971
error,log,,,"Source locator does not exist: com.altera.sbt4e.launch.sourceLocator",1523318167741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318210802
opened,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523318214142
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1523318214422
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1523318214422
error,log,,,"Unable to validate connection settings.",1523318222120
error,log,,,"Unable to validate connection settings.",1523318222130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318222130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318243837
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523318246877
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523318247167
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523318247267
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523318253298
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523318253508
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523318253578
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1523318268899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523318270549
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523318272149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318272499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318281710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318289721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318293711
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523318296192
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523318297962
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523318298052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318303882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318303912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318303922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318305302
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523318308003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318311843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318315023
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523318321114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318321404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318331555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318340816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318340866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318340876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318342296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318346446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318350767
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523318357027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318357317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318366998
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523318374599
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523318383750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318386580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318393250
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523318398621
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523318398761
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523318402731
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523318402731
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1523318402761
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523318407132
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523318407332
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523318410592
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523318410772
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523318427403
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523318429214
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAutomatically",1523318431864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318434524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318436514
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1523318436524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318436814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318441445
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAutomatically",1523318444205
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523318446025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318446305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318482068
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523318485709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318490349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318494369
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523318496320
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523318501190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318506921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318511291
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523318512381
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523318539354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318540694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318546005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1523318546015
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523318550465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318550765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318559936
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523318929452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318942133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318956604
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523318963975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318964265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318971646
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1523318971836
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1523318971866
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523318972086
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523318973806
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523318975486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318978357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318979577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318980127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318982907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318985367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318992438
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523318992438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1523318995488
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523318995608
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.gotoLastEditPosition",1523318995608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318995688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318999828
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523319000209
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319012760
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319013820
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523319017320
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319017470
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523319024721
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319033662
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523319041333
executed,command,com.altera.sbtgui.project,13.0.0.156,"com.altera.sbtgui.popupmenu.addtobuild",1523319044493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319045033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319049314
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319053594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319062765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319086487
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523319087718
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523319088818
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319089758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523319104669
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523319105739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319106029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319116090
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523319117790
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319117930
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319130952
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319138522
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319144423
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319149503
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319161134
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319162735
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319170665
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319173286
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319175236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1523319178766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1523319178976
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319179436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1523319181906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523319193618
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523319197018
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319197238
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523319203608
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319205129
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1523319214569
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1523319224500
