what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1523570892567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523570896108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523570905859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523570918915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1523570921915
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523570923696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523570924046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523570925196
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523570944877
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523570945197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523570947934
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523570953039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571001534
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523571010145
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523571017936
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523571038538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1523571047049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571048730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1523571048760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1523571053060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571078337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1523571088950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1523571089960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571092331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1523571092361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1523571093461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571109843
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523571111073
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523571116962
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523571148706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1523571157207
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523571158937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571159288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571160998
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523571161118
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523571181710
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523571182000
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523571189657
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523571193158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1523571196558
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523571200839
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523571203589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571205290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571230014
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523571230024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571238235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571269240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571271660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571363385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523571372706
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523571385728
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523571385987
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523571393767
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523571436943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571448084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571532997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571534408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571562661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1523571573463
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523571575883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571576253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571589254
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523571596915
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523571597245
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523571605072
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523571609783
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523571648458
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523571651198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1523571662909
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523571665520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571665870
error,log,,,"Could not write metadata for 'H:\\COMPSYS_723\\Project_workspace\\.metadata\\.plugins\\org.eclipse.core.resources\\.root\\.indexes\\properties.index'.",1523571677211
error,log,,,"Could not write metadata for 'H:\\COMPSYS_723\\Project_workspace\\.metadata\\.plugins\\org.eclipse.core.resources\\.root\\.indexes\\properties.index'.",1523571677211
error,log,,,"",1523571677211
error,log,,,"Exception saving preferences to: H:/COMPSYS_723/Project_workspace/.metadata/.plugins/org.eclipse.core.runtime/.settings/org.eclipse.cdt.managedbuilder.core.prefs.",1523571677211
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1523571677211
error,log,,,"Errors occurred during the build.",1523571677221
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523571677361
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523571677381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571680861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571680881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571687572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571687682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571695923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571696173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571697793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1523571706404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1523571706844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571707834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523571711823
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523571723925
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523571724185
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523571731954
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523571747366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1523571768508
